ementa;ementa_em_ingles;nova_ementa_em_ingles;nova_ementa;assunto_agrupado
prestação de contas ingresso extemporâneo e em desacordo com a forma exigida pela resolução tce pi n 27 2016 ausência da relação de todos os veículos locados e orçamento lei que fixou os subsídios dos veradores publicada fora do prazo legal regularidade com ressalvas 1 o art 70 único da constituição federal impõe o dever de prestar contas na forma e no prazo devido assim como o art 33 ii da constituição estadual e resolução tce pi n 27 2016 conferem prerrogativas s cortes de contas para examinar mediante fiscalização o gasto de recursos públicos 2 a decisão plenária tce pi n 2023 2017 determinou que os jurisdicionados municipais encaminhassem a esta corte de contas a relação de todos os veículos locados e eventualmente sublocados com a indicação precisa através da razão social nome e cnpj cpf do beneficiário do contrato com o poder público 2 o art 31 da constituição do estado do piauí estabelece o prazo para aprovação do instrumento legal de fixação dos subsídios dos vereadores para a legislatura;rendering of accounts extemporaneous admission and in disagreement with the form required by the resolution tce pin 27 2016 absence of the list of all leased vehicles and budget law that fixed the allowances of verifiers published outside the legal deadline regularity with reservations 1st art. federal constitution imposes the duty to render accounts in the form and within due time, as well as art 33 ii of the state constitution and resolution tce pin 27 2016 grant prerogatives to the cuts of accounts to examine through inspection the expenditure of public resources 2 the plenary decision tce pin 2023 2017 determined that the municipal jurisdictions should forward to this court of accounts the list of all leased and possibly subleased vehicles with the precise indication through the corporate name name and cnpj cpf of the beneficiary of the contract with the public power 2nd art 31 of constitution of the state of piauí establishes the deadline for approval of the legal instrument for setting the councilors' subsidies for the legislature;rendering of accounts extemporaneous admission and in disagreement with the form required by the resolution tce pin 27 2016 absence of the list of all leased vehicles and budget law that fixed the allowances of verifiers write outside the legal deadline geometrical regularity with reservations 1st art. federal constitution imposes the responsibility to render accounts in the form and within due time, as well as art 33 ii of the state constitution and resolution tce pin 27 2016 grant prerogatives to the cuts of accounts to examine through inspection the expenditure of public resources 2 the plenary decisiveness tce peg 2023 2017 determined that the municipal jurisdictions should forward to this court of accounts the list of all leased and possibly subleased vehicles with the exact indication through the corporate name name and cnpj cpf of the beneficiary of the contract with the public power 2nd art 31 of constitution of the state of piauí establishes the deadline for favourable reception of the legal instrument for setting the councilors ' subsidies for the legislature;prestação de contas admissão extemporânea e em desacordo com a forma exigida pela resolução tce pin 27 2016 ausência da relação de todos os veículos locados e lei orçamentária que fixou as licenças de verificadores escrever fora do prazo legal regularidade geométrica com ressalvas art. 1o. a constituição federal impõe a responsabilidade de prestar contas na forma e no prazo devido, bem como o art. 33 ii da constituição estadual e a resolução tce pin 27 2016 outorga prerrogativas ao corte de contas para exame por fiscalização do dispêndio de recursos públicos 2 a decisão plenária tce peg 2023 2017 determinou que as jurisdições municipais deveriam encaminhar a este tribunal de contas a lista de todos os veículos locados e eventualmente subarrendados com a indicação exata através da razão social e cnpj cpf do beneficiário do contrato com o poder público 2 art. 31 da constituição do estado do piauí estabelece prazo para recebimento favorável do instrumento legal para fixação de subsídios dos vereadores para o legislativo;AGENTE POLITICO
contas da câmara municipal pagamento de subsídio dos vereadores com base em ato normativo formalmente inconstitucional cntratação irregular de assessoria contábil 1 o pagamento de subsídios dos vereadores com base em normativo inconstitucional implica na responsabilização do gestor atual ainda que a norma seja de responsabilidade da gestão anterior pois para que não houvesse descumprimento ao princípio da anterioridade o pagamento deveria ser realizado com base no valor do subsídio fixado para o mês de dezembro de 2016 2 a não comprovação dos requisitos autorizadores da contratação por inexigibilidade tais como a inviabilidade de competição e notória especialização torna a contratação irregular;city ​​council accounts payment of subsidies to councilors based on a formally unconstitutional normative act irregular hiring of accounting advice 1 the payment of subsidies to councilors based on unconstitutional normative implies the responsibility of the current manager even if the regulation is the responsibility of the previous management because so that there is no failure to comply with the principle of prior notice, the payment should be made based on the amount of the subsidy set for the month of December 2016 2 the failure to prove the authorization requirements for contracting due to unenforceability such as the infeasibility of competition and notorious specialization makes the irregular hiring;city ​ ​ council accounts defrayment of subsidies to councilors based on a formally unconstitutional normative act unorthodox hiring of accounting advice 1 the requital of subsidies to councilors based on unconstitutional normative implies the responsibility of the current manager even if the regulation is the responsibility of the previous management because so that there is no failure to comply with the principle of anterior observance, the payment should be made based on the amount of the subsidy set for the month of December 2016 2 the failure to prove the authorization requirements for contracting due to unenforceability such as the infeasibility of competition and notorious specialization makes the maverick hiring;municipalidade contas custeio de subsídios a vereadores com base em ato normativo formalmente inconstitucional contratação heterodoxa de assessoria contábil 1 a requital de subsídios a vereadores com base em normativa inconstitucional implica responsabilidade do atual gestor, ainda que a regulamentação seja de responsabilidade do anterior gestão porque para que não haja descumprimento do princípio da anterior observância, o pagamento deverá ser efetuado com base no valor da subvenção fixada para o mês de dezembro de 2016 2 a não comprovação dos requisitos de autorização para contratação por inexequibilidade tal como a inviabilidade da competição e notória especialização torna a contratação independente;AGENTE POLITICO
câmara municipal subsídio portal da transparência irregularidade 1 o subsídio dos vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente observado os limites e os critérios estabelecidos nos arts 29 vi e 29 a da constituição federal bem como o art 31 da constituição estadual podendo ocorrer também a revisão anual sempre respeitando os limites estipulados na carta magna cf art 29 vii e art 29 a 1 e na lei de responsabilidade fiscal lrf art 20 iii a destinados remuneração dos edis bem como limitados capacidade orçamentária e financeira do órgão 2 a alteração introduzida na lrf por meio da lei complementar n 131 de 27 de maio de 2009 estabeleceu como instrumentos garantidores da transparência da gestão fiscal a liberação ao pleno conhecimento e acompanhamento da sociedade em tempo real de informações pormenorizadas sobre a execução orçamentária e financeira em meios eletrônicos de acesso público;municipal council subsidy portal of transparency irregularity 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature observing the limits and criteria established in arts 29 vi and 29 of the federal constitution as well as art 31 of the state constitution. also the annual review, always respecting the limits stipulated in the magna letter cf art 29 vii and art 29 to 1 and in the fiscal responsibility law lrf art 20 iii the intended remuneration of the mayors as well as the limited budgetary and financial capacity of the body 2 the change introduced in the lrf, through Complementary Law No. 131 of May 27, 2009, established as guaranteeing instruments for the transparency of fiscal management the release to full knowledge and real-time monitoring of society of detailed information on budget and financial execution in publicly accessible electronic media;municipal council subsidy portal of transparency irregularity 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature observing the limits and criteria established in arts 29 vi and 29 of the federal formation as well as nontextual matter thirty one of the state constitution. also the annual review, always respecting the demarcation line stipulated in the magna letter cf art 29 vii and art 29 to 1 and in the fiscal responsibility law lrf art 20 iii the intended remuneration of the mayors as well as the limited budgetary and financial capacity of the body 2 the change introduced in the lrf, through Complementary Law No. 131 of May 27, 2009, established as guaranteeing instruments for the transparency of fiscal management the dismission to full knowledge and real - time monitoring of society of detailed information on budget and financial execution in publicly accessible electronic media;portal de subsídio de vereadores de irregularidade de transparência 1 o subsídio de vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente observados os limites e critérios estabelecidos nos arts. 29 vi e 29 da formação federal, bem como na matéria não textual trinta e um de a constituição do estado. também a revisão anual, sempre respeitando a linha de demarcação estipulada na carta magna cf art 29 vii e art 29 a 1 e na lei de responsabilidade fiscal lrf art 20 iii a remuneração pretendida dos prefeitos, bem como a capacidade orçamentária e financeira limitada dos o órgão 2 a alteração introduzida no lrf, por meio da Lei Complementar nº 131, de 27 de maio de 2009, estabeleceu como instrumentos garantidores da transparência da gestão fiscal o acesso ao pleno conhecimento e acompanhamento em tempo real da sociedade das informações detalhadas sobre o orçamento e execução financeira em mídia eletrônica acessível ao público;AGENTE POLITICO
câmara municipal subsídio irregularidade 1 o subsídio dos vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente observado os limites e os critérios estabelecidos nos arts 29 vi e 29 a da constituição federal bem como o art 31 da constituição estadual podendo ocorrer também a revisão anual sempre respeitando os limites estipulados na carta magna cf art 29 vii e art 29 a 1 e na lei de responsabilidade fiscal lrf art 20 iii a destinados remuneração dos edis bem como limitados capacidade orçamentária e financeira do órgão;municipal council irregularity subsidy 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature, observing the limits and criteria established in arts 29 vi and 29 of the federal constitution as well as art 31 of the state constitution. annual, always respecting the limits stipulated in the magna letter cf art 29 vii and art 29 to 1 and in the fiscal responsibility law lrf art 20 iii the intended remuneration of the mayors as well as the limited budgetary and financial capacity of the body;municipal council irregularity subsidy 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature, observing the limits and criteria established in arts 29 vi and xxix of the federal constitution as well as art 31 of the state constitution. annual, always esteem the terminus ad quem stipulated in the magna letter cf art 29 vii and art 29 to one and in the fiscal responsibility law lrf art 20 iii the intended remuneration of the mayors every bit well as the special budgetary and financial capacity of the body;subsídio de irregularidade de câmara municipal 1 o subsídio de vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente, observados os limites e critérios estabelecidos nos arts. 29 vi e xxix da constituição federal bem como no art 31 da constituição estadual. anual, sempre estime o terminus ad quem estipulado na carta magna cf art. 29 vii e art 29 to one e na lei de responsabilidade fiscal lrf art. 20 iii a remuneração pretendida dos prefeitos, bem como a capacidade orçamentária e financeira especial dos corpo;AGENTE POLITICO
representação reajuste indevido dos valores dos subsídios dos vereadores municipais no curso da legislatura pagamento de subsídio mensal diferenciado a vereadores membros da mesa diretora em desacordo com norma legal violação aos princípios da legalidade da anterioridade da legislatura da moralidade administrativa e da impessoalidade 1 de início verifica se a não observância dos prazos estipulados na constituição federal de 1988 bem assim os fixados na constituição do estado do piauí de 1989 para a correta fixação dos subsídios dos vereadores 2 ademais devido ausência de respaldo legal no caso sob análise revela se indevido o pagamento de subsídio mensal diferenciado a vereadores membros da mesa diretora;representation undue adjustment of the amounts of subsidies of municipal councilors during the legislature payment of a differentiated monthly subsidy to councilors who are members of the board of directors in disagreement with the legal norm violation of the principles of legality of the legislature's precedence of administrative morality and impersonality 1 at the outset verifies whether failure to comply with the deadlines stipulated in the federal constitution of 1988, as well as those established in the constitution of the state of piauí of 1989 for the correct setting of the councilors' subsidies 2 in addition, due to the lack of legal support in the case under analysis, reveals whether the payment of the monthly subsidy is undue differentiated to councilors who are members of the board of directors;representation excessive adjustment of the amounts of subsidies of municipal councilors during the legislature payment of a separate monthly subsidy to councilors who are members of the board of directors in disagreement with the legal norm violation of the principles of legality of the legislature ' s precedence of administrative morality and impersonality 1 at the outset verifies whether failure to comply with the deadlines stipulate in the federal constitution of 1988, as well as those established in the constitution of the state of piauí of 1989 for the correct setting of the councilors ' subsidies 2 in addition, imputable to the lack of legal support in the case under analysis, reveals whether the payment of the monthly subsidy is undue differentiated to councilors world health organization make up members of the board of directors;representação de ajuste excessivo dos montantes de subsídios de conselheiros municipais durante o pagamento legislatura de um subsídio mensal separado para conselheiros que são membros do conselho de administração em desacordo com a norma violação legal dos princípios da legalidade da legislatura de precedência das administrativa moralidade e impessoalidade 1 aos verifica previamente se o não cumprimento dos prazos estipular na constituição Federal de 1988, bem como as estabelecidas na constituição do estado do Piauí, de 1989 para a configuração correta dos subsídios dos vereadores 2, além , imputável à falta de apoio jurídico no caso em análise, revela se o pagamento do subsídio mensal é indevida diferenciado aos conselheiros organização mundial de saúde tornar-se membros do conselho de administração;AGENTE POLITICO
câmara municipal subsídio irregularidade 1 o subsídio dos vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente observado os limites e os critérios estabelecidos nos arts 29 vi e 29 a da constituição federal bem como o art 31 da constituição estadual podendo ocorrer também a revisão anual sempre respeitando os limites estipulados na carta magna cf art 29 vii e art 29 a 1 e na lei de responsabilidade fiscal lrf art 20 iii a destinados remuneração dos edis bem como limitados capacidade orçamentária e financeira do órgão;municipal council irregularity subsidy 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature, observing the limits and criteria established in arts 29 vi and 29 of the federal constitution as well as art 31 of the state constitution. annual, always respecting the limits stipulated in the magna letter cf art 29 vii and art 29 to 1 and in the fiscal responsibility law lrf art 20 iii the intended remuneration of the mayors as well as the limited budgetary and financial capacity of the body;municipal council irregularity subsidy 1 the subsidy of councilors must be fixed in each legislature to be in force in the subsequent legislature, observing the limit and criteria establish in arts 29 vi and 29 of the federal constitution as well as art 31 of the state constitution. annual, always respecting the limits stipulated in the magna letter cf art 29 vii and art 29 to 1 and in the fiscal duty law lrf art 20 iii the intended remuneration of the mayors as well as the limited budgetary and financial capacity of the body;subsídio de irregularidades de câmara municipal 1 o subsídio de vereadores deve ser fixado em cada legislatura para vigorar na legislatura subsequente, observado o limite e os critérios estabelecidos nos arts. 29 vi e 29 da constituição federal, bem como no art 31 da constituição estadual. anual, sempre respeitando os limites estipulados na carta magna cf art. 29 vii e art. 29 a 1 e na lei do dever fiscal lrf art. 20 iii a remuneração pretendida dos prefeitos, bem como a limitada capacidade orçamentária e financeira do órgão;AGENTE POLITICO
prestação de contas prefeitura municipal de aroeiras do itaim câmara municipal exercício de 2017 ingresso extemporâneo das prestações de contas mensal variação de 11 65 no pagamento de subsídios de vereadores em relação ao recebido no exercício de 2016 acima da média dos índices inflacionários divulgados pelo governo federal para o exercício descumprimento da decisão plenária n 2 023 2017 contratação de pessoa jurídica para a prestação de assessoria contábil sem a realização do processo licitatório ou ainda de concurso 1 conforme entendimento uniformizado pelo plenário deste tribunal processo tc 014023 2018 o subsídio dos vereadores não pode ser reajustado no curso da legislatura devendo ser fixado pelas respectivas câmaras municipais em cada legislatura para vigorar no mandato subsequente é possível contudo a revisão anual do subsídio mas somente para corrigir a perda inflacionária do ano anterior 2 descumprimento da decisão plenária n 2 023 2017 que determinou que os jurisdicionados municipais encaminhassem a esta corte de contas a relação de todos os veículos locados 3 as contratações diretas de serviços advocatícios e contábeis sob a alegação de dispensa de licitação descumpriu a lei 8 666 93 em seu art 25 ii quanto aos requisitos necessários para sua legalidade;rendering of accounts city hall of aroeiras do itaim municipal council fiscal year 2017 extemporaneous entry of monthly rendering of accounts variation of 11 65 in the payment of subsidies from councilors in relation to that received in fiscal year 2016 above the average of inflation rates published by the federal government for the exercise of non-compliance with the plenary decision No. 2 023 2017 hiring a legal entity to provide accounting advice without carrying out the bidding process or even a tender 1 as understood by the plenary of this court process tc 014023 2018 the subsidy of councilors cannot be readjusted in the course of the legislature, it must be fixed by the respective municipal councils in each legislature to be in force in the subsequent term, however, the annual review of the subsidy is possible, but only to correct the inflationary loss of the previous year 2 non-compliance with the plenary decision No. 2 023 2017 that determined that the jurisdictioned municipal authorities to forward to this court of accounts the list of all leased vehicles 3 the direct hiring of legal and accounting services under the allegation of waiver of bidding failed to comply with law 8 666 93 in its art. 25 ii regarding the necessary requirements for its legality;rendering of accounts city hall of aroeiras do itaim municipal council fiscal year 2017 extemporaneous entry of monthly rendering of accounts variation of eleven 65 in the payment of subsidies from councilors in relation to that received in fiscal year 2016 above the average of inflation rates published by the federal government for the exercise of non - compliance with the plenary decision No. 2 023 2017 hiring a legal entity to provide accounting advice without carrying out the bidding process or even a tender 1 as understood by the plenary of this court process tc 014023 2018 the subsidy of councilors cannot be readjusted in the course of the legislature, information technology must be fixed by the respective municipal councils in each legislature to be in force in the subsequent term, all the same, the annual review of the subsidy is possible, but only to correct the inflationary loss of the previous year 2 non - conformation with the plenary decision No. 2 023 2017 that determined that the jurisdictioned municipal authorities to forward to this court of accounts the list of all leased vehicles 3 the direct hiring of legal and accounting services under the allegation of waiver of bidding fail to comply with law octonary 666 93 in its art. 25 ii regarding the necessary requirements for its legality;prestação de contas prefeitura de aroeiras do itaim câmara municipal do exercício de 2017 lançamento extemporâneo da prestação de contas mensal variação de onze 65 no pagamento de subsídios dos vereadores em relação ao recebido no exercício de 2016 acima da média das taxas de inflação divulgadas pelo governo federal pelo exercício do descumprimento da decisão plenária nº 2.023 2017 contratação de pessoa jurídica para prestação de assessoria contábil sem realização de licitação ou mesmo licitação 1 conforme entendido pelo plenário deste processo judicial tc 014023 2018 a subsídio dos vereadores não pode ser reajustado no decurso da legislatura, a informática deve ser fixada pelos respetivos conselhos municipais em cada legislatura para vigorar na legislatura subsequente, todavia, a revisão anual do subsídio é possível, mas apenas para corrigir a perda inflacionária do ano anterior 2 não - conformidade com a decisão do plenário n.º 2 023 2017 que determinou que as autoridades municipais competentes para encaminhar a este tribunal de contas a relação de todos os veículos alugados 3 a contratação direta de serviços jurídicos e contábeis sob a alegação de dispensa de licitação, descumprem a lei octonária 666 93 em seu art. 25 ii quanto aos requisitos necessários à sua legalidade;AGENTE POLITICO
despesa diferença de 0 09 entre o índice da despesa total da câmara em relação receita efetiva do município no exercício anterior prestação de contas ausência da relação de todos os veículos locados orçamento norma que fixou os subsídios dos veradores publicada fora do prazo legal regularidade com ressalvas o art 29 a da cf 88 estabelece o limite mínimo da despesa total da câmara em relação receita efetiva do município no exercício anterior a decisão plenária tce pi n 2023 2017 determinou que os jurisdicionados municipais encaminhassem a esta corte de contas a relação de todos os veículos locados e eventualmente sublocados com a indicação precisa através da razão social nome e cnpj cpf do beneficiário do contrato com o poder público o art 31 da constituição do estado do piauí estabelece o prazo para aprovação do instrumento legal de fixação dos subsídios dos vereadores para a legislatura;expense difference of 0 09 between the index of the council's total expense in relation to the municipality's effective revenue in the previous year accountability absence of the list of all leased vehicles budget standard that fixed the verifiers' subsidies published outside the legal deadline regularity with reservations o art 29 a of cf 88 establishes the minimum limit of the total expenditure of the chamber in relation to the municipality's effective revenue in the previous year the plenary decision tce pin 2023 2017 determined that the municipal jurisdictions forward to this court of accounts the list of all leased vehicles and eventually subleased with the precise indication through the corporate name, name and cnpj cpf of the beneficiary of the contract with the public power, art 31 of the constitution of the state of piauí establishes the deadline for approval of the legal instrument for setting the subsidies of councilors for the legislature;expense difference of 0 09 between the index of the council ' s total expense in relation to the municipality ' s in force tax revenue in the previous year accountability absence of the list of all leased vehicles budget standard that fixed the verifiers ' subsidies published outside the sound deadline regularity with reservations o art 29 a of cf 88 establishes the minimal limit of the total expenditure of the chamber in relation to the municipality ' s efficient revenue in the previous year the plenary decision tce peg 2023 2017 determined that the municipal jurisdictions forward to this court of accounts the list of all leased vehicles and eventually subleased with the precise indication through the corporate name, name and cnpj cpf of the donee of the contract with the public power, art 31 of the constitution of the state of piauí establishes the deadline for approval of the legal instrument for setting the subsidies of councilors for the legislature;diferença de despesa de 0 09 entre o índice de despesa total do município em relação à receita tributária vigente do município no ano anterior prestação de contas ausência da lista de todos os veículos alugados padrão orçamentário que fixava os subsídios dos verificadores publicados fora do A boa regularidade do prazo com reservas o art. 29 a da cf 88 estabelece o limite mínimo da despesa total da câmara em relação à receita eficiente do município no ano anterior. este tribunal de contas a relação de todos os veículos locados e eventualmente sublocados com a indicação precisa através da razão social, razão social e cnpj cpf do donatário do contrato com o poder público, o art. 31 da constituição do estado de piauí estabelece o prazo para aprovação do instrumento legal para fixação das subvenções dos vereadores para o legislativo;AGENTE POLITICO
câmara municipal subsídio vereadores é vedada a redução formal dos subsídios dos vereadores contudo deve o presidente da câmara municipal no ato de ordenação das despesas com pessoal do poder legislativo municipal adotar as medidas necessárias ao exato cumprimento das normas constitucionais e infraconstitucionais que regulam a matéria sobretudo as que estabelecem limites a remuneração dos membros e demais servidores do legislativo municipal restando comprovado contudo que no ato de aprovação do normativo que fixou os subsídios de vereadores foram observados e respeitados os mandamentos constitucionais e legais aplicados espécie e que houve a ocorrência superveniente de situações imprevisíveis época da fixação é possível nessa situação específica a aplicação de redutor aos subsídios dos vereadores por ato do presidente da câmara sem a edição de novo normativo resolução ou lei enquanto durar a situação devendo ser suspensa a redução ao cessar a situação que ensejou a redução;municipal council councilor allowance formal reduction of councilor subsidies is prohibited, however the mayor must, in the act of ordering the expenses with personnel of the municipal legislative power, adopt the necessary measures for the exact fulfillment of the constitutional and infra-constitutional norms that regulate the matter, especially the that set limits to the remuneration of members and other civil servants of the municipal legislature, however, it remains to be proven that in the act of approving the regulations that established the subsidies for councilors, the constitutional and legal commandments applied in kind were observed and that there was the supervening occurrence of unpredictable situations at the time of the fixation, in this specific situation, it is possible to apply a reduction to the subsidies of councilors by act of the mayor, without the issuance of a new normative resolution or law while the situation lasts, and the reduction must be suspended when the situation that gave rise to the reduction ceases;municipal council councilor allowance formal reduction of councilor subsidies is prohibited, however the mayor must, in the act of ordering the expense with personnel of the municipal legislative power, take the necessary measures for the exact fulfillment of the constitutional and infra - constitutional norms that regulate the matter, especially the that set limits to the remuneration of members and other civil servants of the municipal legislature, however, it remains to be proven that in the act of approving the regulations that established the subsidies for councilors, the constitutional and legal commandments applied in kind were observed and that there was the supervening occurrence of irregular situations at the time of the fixation, in this specific situation, it is possible to apply a reduction to the subsidies of councilors by act of the mayor, without the issuance of a new prescriptive resolution or law while the situation lasts, and the reduction must be suspended when the situation that make rise to the simplification ceases;verba vereadora redução formal dos subsídios vereadores é vedada, porém o prefeito deve, no ato de ordenar o gasto com pessoal do poder legislativo municipal, tomar as medidas necessárias ao exato cumprimento das normas constitucionais e infraconstitucionais que a regulamentam da matéria, em especial a que fixava limites à remuneração dos membros e demais servidores do Poder Legislativo municipal, porém, resta comprovar que, no ato da aprovação do regulamento que estabelecia os subsídios aos vereadores, aplicaram-se os mandamentos constitucionais e legais em espécie foram observados e que houve a ocorrência superveniente de situações irregulares no momento da fixação, nesta situação específica, é possível aplicar uma redução aos subsídios dos vereadores por ato do autarca, sem a emissão de novo resolução prescritiva ou lei enquanto durar a situação, devendo a redução ser suspensa quando o situação que faz surgir a simplificação cessa;AGENTE POLITICO
prestação de contas prefeitura municipal de campinas do piauí câmara municipal exercício de 2017 ausência de envio da norma que fixou o subsídio dos vereadores para a legislatura aumento no subsídio dos vereadores no percentual de 9 13 acima dos índices inflacionários do período descumprimento da decisão plenária n 2 023 2017 que determinou o envio a esta corte de contas da relação de todos os veículos locados e eventualmente sublocados pelo poder público irregularidades no portal da transparência processo apenso tc 017507 2017;accountability municipal council of campinas do piauí city council fiscal year 2017 failure to send the rule that fixed the councilors subsidy to the legislature increase in councilors subsidy in the percentage of 9 13 above the inflation rates of the period non-compliance with plenary decision n 2 023 2017, which determined the submission to this court of accounts of the list of all vehicles leased and eventually subleased by the government irregularities in the transparency portal attached process tc 017507 2017;accountability municipal council of campinas do piauí city council fiscal year 2017 failure to send the rule that fixed the councilors subsidy to the legislature increase in councilors subsidy in the percentage of 9 13 above the inflation rates of the period non - compliance with plenary decision n 2 023 2017, which determined the submission to this court of accounts of the list of all vehicles leased and eventually subleased by the government irregularities in the transparency portal attached process trusteeship council 017507 2017;prestação de contas conselho municipal de campinas do piauí conselho municipal de 2017 não envio de regra que fixou subsídio vereador ao legislativo aumento do subsídio vereador no percentual de 9 13 acima das taxas de inflação do período descumprimento da decisão do plenário n 2 023 2017, que determinou o envio a este tribunal de contas da relação de todos os veículos alugados e eventualmente sublocados pelo governo irregularidades no portal da transparência processo anexo conselho tutelar 017507 2017;AGENTE POLITICO
prestação de contas subsídio dos vereadores embora incontroversa a inconstitucionalidade da lei municipal fixadora dos subsídios dos edis para a legislatura 2017 2020 esta não fora adotada como norma de referência para pagamento da remuneração dos membros do legislativo no exercício financeiro de 2017 ciente do vício formal que apresentava o ato legislativo precitado o presidente da câmara optou por efetuar tais despesas tomando como parâmetro a lei municipal que fixou os subsídios para a legislatura imediatamente anterior;accountability subsidy of councilors although the unconstitutionality of the municipal law fixing the subsidies of edis for the 2017 2020 legislature is undisputed, this was not adopted as a reference standard for payment of the remuneration of members of the legislature in the financial year of 2017, aware of the formal defect it presented the aforementioned legislative act, the mayor chose to make such expenses, taking as a parameter the municipal law that fixed the subsidies for the immediately previous legislature;accountability subsidy of councilors although the unconstitutionality of the municipal law fixing the subsidies of edis for the 2017 2020 legislature is undisputed, this was not adopted as a mention standard for defrayment of the remuneration of members of the legislature in the financial year of 2017, aware of the formal defect it presented the aforementioned legislative act, the mayor chose to reach such expenses, taking as a parameter the municipal law that fixed the subsidies for the immediately previous legislature;subsídio de responsabilização dos vereadores embora seja indiscutível a inconstitucionalidade da lei municipal que fixa os subsídios da edis para a legislatura 2017-2020, esta não foi adotada como norma de menção para o custeio da remuneração dos membros do legislativo no exercício de 2017, ciente do vício formal apresentado ao referido ato legislativo, o prefeito optou por atingir tais despesas, tomando como parâmetro a lei municipal que fixou os subsídios para a legislatura imediatamente anterior;AGENTE POLITICO
contas da câmara municipal elaboração da lei de fixação dos subsídios dos vereadores fora do prazo constitucional falha imputada ao gestor anterior 1 pela regra da legislatura prevista no artigo 29 inciso vi da constituição federal 88 os vereadores de uma legislatura só poderão fixar os subsídios da legislatura subsequente consagrando assim o princípio da anterioridade para a sua fixação por meio de lei específica 2 a constituição do estado do piauí estabelece em seu artigo 31 1 que o período para a fixação do subsídio do vereador encerra se quinze dias antes das respectivas eleições municipais;municipal council accounts drafting the law for setting councilors' allowances outside the constitutional deadline failure imputed to the previous manager 1 by the rule of the legislature provided for in article 29, item vi of the federal constitution 88 councilors of one legislature may only fix the subsidies of the subsequent legislature thus enshrining the principle of priority for its fixation by means of a specific law 2 the constitution of the state of piauí establishes in its article 31 1 that the period for fixing the councilor's allowance ends fifteen days before the respective municipal elections;municipal council accounts drafting the law for setting councilors ' allowances outside the constitutional deadline failure imputed to the previous manager 1 by the rule of the legislature provided for in article 29, point vi of the federal constitution 88 councilors of peerless legislative assembly may alone fix the subsidy of the subsequent legislature thus enshrining the principle of priority for its fixation by means of a specific law 2 the constitution of the state of piauí establishes in its article 31 1 that the period for fixing the councilor ' s allowance ends xv solar day before the respective municipal elections;contas das câmaras municipais que elaboram a lei de fixação do subsídio dos vereadores fora do prazo constitucional incumprimento imputado ao gestor anterior 1 pela regra do legislador prevista no art. 29, inciso vi da constituição federal 88 só os vereadores de assembleia legislativa ímpar podem fixar o subsídio da legislatura subseqüente consagrando assim o princípio da prioridade para sua fixação por meio de lei específica 2 a constituição do estado do piauí estabelece em seu artigo 31 1º que o prazo para fixação do vereador termina xv dias solares antes de respectivas eleições municipais;AGENTE POLITICO
prestação de contas orçamento variação dos subsídios dos vereadores sem amparo legal repercussão negativa na análise da prestação de contas regularidade com ressalvas 1 a variação de subsídios dos vereadores acima da média dos índices inflacionários divulgados pelo governo federal em relação ao recebido no exercício anterior sem a norma legal que o regulamente prejudica a análise da prestação de contas;accountability budget variation of councilors' subsidies without legal support negative repercussion in the analysis of regularity accountability with reservations 1 variation of councilors' subsidies above the average of the inflation rates disclosed by the federal government in relation to those received in the previous year without the standard legal that regulates the analysis of accountability;accountability budget variation of councilors ' subsidies without legal support electronegative rebound in the analytic thinking of regularity accountability with reservations 1 fluctuation of councilors ' subsidies above the norm of the inflation rates disclosed by the federal government in relation to those received in the late year without the standard effectual that regulates the analysis of accountability;prestação de contas variação orçamentária dos subsídios dos vereadores sem amparo legal rebote eletronegativo no pensamento analítico da regularidade prestação de contas com ressalvas 1 flutuação dos subsídios dos vereadores acima da norma dos índices de inflação divulgados pelo governo federal em relação aos recebidos no final do ano sem a norma effectual que regula a análise da prestação de contas;AGENTE POLITICO
prestação de contas de gestão câmara irregularidades variação de subsídio observou se um aumento nos subsídios dos vereadores concernente ao mês de junho do ano de 2017 sem o envio da lei que permitiu tal variação;accountability of management irregularities chamber subsidy variation observed an increase in subsidies of councilors for the month of June 2017 without sending the law that allowed such variation;accountability of management irregularity chamber subsidy variation observed an increase in subsidies of councilors for the calendar month of June 2017 without sending the jurisprudence that allowed such variance;contabilização da variação do subsídio da câmara de irregularidades da gestão observou aumento nos subsídios dos vereadores para o mês calendário de junho de 2017 sem envio de jurisprudência que permitia tal variação;AGENTE POLITICO
